signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-12-13,2024-12-16,1.1012617203778765,1.1009990776038348,0.0002626427740418124,1.0,28,28,0,0
2024-12-16,2024-12-17,1.0953500327707362,1.0948337318735668,0.0005163008971694074,1.0,56,56,0,0
2024-12-17,2024-12-18,1.0830423949023815,1.0826541873316151,0.0003882075707665736,1.0,42,42,0,0
2024-12-18,2024-12-19,1.0740020847048306,1.0737456596531554,0.00025642505167514887,1.0,28,28,0,0
2024-12-19,2024-12-20,1.0793054039721313,1.079013376599429,0.00029202737270222904,1.0,32,32,0,0
2024-12-20,2024-12-23,1.0817847083195427,1.081491401962646,0.0002933063568967198,1.0,32,32,0,0
2024-12-23,2024-12-24,1.061817279153225,1.0614531432173848,0.00036413593584046867,1.0,40,40,0,0
2024-12-24,2024-12-25,1.0745492330283828,1.074328242213591,0.00022099081479186677,1.0,24,24,0,0
2024-12-25,2024-12-26,1.0631139810141195,1.0628800718829607,0.00023390913115882813,1.0,26,26,0,0
2024-12-26,2024-12-27,1.06977470410172,1.0695185484753547,0.00025615562636542685,1.0,28,28,0,0
2024-12-27,2024-12-30,1.0792381680370247,1.0789588526523124,0.0002793153847119549,1.0,30,30,0,0
2024-12-30,2024-12-31,1.0740894004933,1.0736531981545836,0.0004362023387163259,1.0,48,48,0,0
2024-12-31,2025-01-02,1.0474498264676757,1.0467593766834324,0.0006904497842431247,1.0,78,78,0,0
2025-01-02,2025-01-03,1.024355422733497,1.0238680646211538,0.0004873581123430494,1.0,56,56,0,0
2025-01-03,2025-01-06,1.0061108110780874,1.005764140900639,0.00034667017744852304,1.0,40,40,0,0
2025-01-06,2025-01-07,1.0116631917207575,1.0113035914650954,0.00035960025566222345,1.0,42,42,0,0
2025-01-07,2025-01-08,1.0121034593673761,1.011793170718875,0.00031028864850110485,1.0,36,36,0,0
2025-01-08,2025-01-09,0.9976214712055765,0.9973843191475983,0.00023715205797833133,1.0,28,28,0,0
2025-01-09,2025-01-10,1.0005599860090848,1.0003526858667808,0.00020730014230390973,1.0,24,24,0,0
2025-01-10,2025-01-13,0.9755645762667703,0.9752848192361924,0.0002797570305778147,1.0,34,34,0,0
2025-01-13,2025-01-14,0.992429416569851,0.9921393045258137,0.0002901120440372758,1.0,34,34,0,0
2025-01-14,2025-01-15,1.0218333525114804,1.0214130212839154,0.00042033122756485517,1.0,48,48,0,0
2025-01-15,2025-01-16,1.020759443105437,1.0204821662592203,0.0002772768462165962,1.0,32,32,0,0
